id,title,logo,url,level,surface,level_logo,start_date,end_date,year,month,city,country,state,tour_code_alpha_2,tour_code_alpha_3,tour_country_code_m49,tour_region_code,alternative_name,tour_region,tour_subregion,tour_fifa,rank,points_gain,prize_money,draw,custom_title,alt_titles,tour_total_games,tour_total_matches,tour_avg_games,tour_sets_played,tour_avg_sets_played,name,seed,flag,round,win_loss,score,url_profile,retired,walkover,bye,first_set_tiebreak,second_set_tiebreak,third_set_tiebreak,has_tiebreak,number_of_sets,first_set_won,total_games,winner_games,loser_games,win_loss_numeric,code_alpha_2,code_alpha_3,country_code_m49,region_code,region,subregion,fifa,splitted_score,entry_type,wild_card_entry
2,Us Open,https://photoresources.wtatennis.com/photo-resources/2026/04/16/8d0a3d41-7b45-434b-a75b-b7d2eb0922b4/WTA-Tournament_US-Open.png?height=128,https://www.wtatennis.com/tournaments/905/us-open/2025,Grand Slam,Hard,https://www.wtatennis.com/resources/v7.46.6/i/elements/gs-tag.svg,2025-08-24,2025-09-07,2025,8,New York,AUT,NY,US,USA,840,019,,America,Northern America,USA,53.0,130.0,237000.0,128M/128Q/64D,Us Open,,49,3,16.333333333333332,6,2.0,Anastasia Potapova,,https://www.wtatennis.com/resources/v7.46.6/i/elements/flags/aut.svg,R64,W,"6-1, 6-3",https://www.wtatennis.com/players/325601/anastasia-potapova,False,False,False,False,False,False,False,2,True,16,12,4,1,AT,AUT,040,150,Europe,Central Europe,AUT,"6,1,None|6,3,None",,
3,Us Open,https://photoresources.wtatennis.com/photo-resources/2026/04/16/8d0a3d41-7b45-434b-a75b-b7d2eb0922b4/WTA-Tournament_US-Open.png?height=128,https://www.wtatennis.com/tournaments/905/us-open/2025,Grand Slam,Hard,https://www.wtatennis.com/resources/v7.46.6/i/elements/gs-tag.svg,2025-08-24,2025-09-07,2025,8,New York,USA,NY,US,USA,840,019,United States of America|America|USA|US,America,Northern America,USA,56.0,130.0,237000.0,128M/128Q/64D,Us Open,,49,3,16.333333333333332,6,2.0,Alycia Parks,,https://www.wtatennis.com/resources/v7.46.6/i/elements/flags/usa.svg,R128,W,"6-0, 6-1",https://www.wtatennis.com/players/326007/alycia-parks,False,False,False,False,False,False,False,2,True,13,12,1,1,US,USA,840,019,America,Northern America,USA,"6,0,None|6,1,None",,
1,Omnium Banque Nationale Présenté Par Rogers ,https://photoresources.wtatennis.com/photo-resources/2026/04/16/12d4c93e-8e56-4d81-ac72-ea0d1498127e/WTA-Tournament_Canada-English-2021.png?height=128,https://www.wtatennis.com/tournaments/806/montreal/2025,WTA 1000,Hard,https://www.wtatennis.com/resources/v7.46.6/i/elements/1000k-tag.svg,2025-07-27,2025-08-07,2025,7,Montreal,USA,,CA,CAN,124,019,United States of America|America|USA|US,America,Northern America,CAN,32.0,35.0,33000.0,128M/32Q/32D,Omnium Banque Nationale Présenté Par Rogers ,,23,1,23.0,2,2.0,Mccartney Kessler,28.0,https://www.wtatennis.com/resources/v7.46.6/i/elements/flags/usa.svg,R32,L,"6-7 (5), 4-6",https://www.wtatennis.com/players/326678/mccartney-kessler,False,False,False,True,False,False,True,2,False,23,10,13,0,US,USA,840,019,America,Northern America,USA,"6,7,5|4,6,None",,
2,Omnium Banque Nationale Présenté Par Rogers ,https://photoresources.wtatennis.com/photo-resources/2026/04/16/12d4c93e-8e56-4d81-ac72-ea0d1498127e/WTA-Tournament_Canada-English-2021.png?height=128,https://www.wtatennis.com/tournaments/806/montreal/2025,WTA 1000,Hard,https://www.wtatennis.com/resources/v7.46.6/i/elements/1000k-tag.svg,2025-07-27,2025-08-07,2025,7,Montreal,CAN,,CA,CAN,124,019,,America,Northern America,CAN,187.0,35.0,33000.0,128M/32Q/32D,Omnium Banque Nationale Présenté Par Rogers ,,23,1,23.0,2,2.0,Bianca Andreescu,,https://www.wtatennis.com/resources/v7.46.6/i/elements/flags/can.svg,R64,W,Walkover,https://www.wtatennis.com/players/325088/bianca-andreescu,False,True,False,False,False,False,False,0,False,0,0,0,0,CA,CAN,124,019,America,Northern America,CAN,,,
3,Omnium Banque Nationale Présenté Par Rogers ,https://photoresources.wtatennis.com/photo-resources/2026/04/16/12d4c93e-8e56-4d81-ac72-ea0d1498127e/WTA-Tournament_Canada-English-2021.png?height=128,https://www.wtatennis.com/tournaments/806/montreal/2025,WTA 1000,Hard,https://www.wtatennis.com/resources/v7.46.6/i/elements/1000k-tag.svg,2025-07-27,2025-08-07,2025,7,Montreal,,,CA,CAN,124,019,,America,Northern America,CAN,,35.0,33000.0,128M/32Q/32D,Omnium Banque Nationale Présenté Par Rogers ,,23,1,23.0,2,2.0,,,,R128,,Bye,,False,False,True,False,False,False,False,0,False,0,0,0,0,,,,,,,,,,
1,Wimbledon,https://photoresources.wtatennis.com/photo-resources/2026/04/16/d29814e6-6e80-4015-b680-9a7f3cb065c3/WTA-Tournament_Wimbledon.png?height=128,https://www.wtatennis.com/tournaments/904/wimbledon/2025,Grand Slam,Grass,https://www.wtatennis.com/resources/v7.46.6/i/elements/gs-tag.svg,2025-06-30,2025-07-13,2025,6,Wimbledon,SUI,,GB,GBR,826,150,,Europe,Northern Europe,ENG,35.0,430.0,542210.0,128M/128Q/64D,"The Championships, Wimbledon",,97,5,19.4,10,2.0,Belinda Bencic,,https://www.wtatennis.com/resources/v7.46.6/i/elements/flags/sui.svg,QF,L,"6-7 (3), 6-7 (2)",https://www.wtatennis.com/players/319001/belinda-bencic,False,False,False,True,True,False,True,2,False,26,12,14,0,CH,CHE,756,150,Europe,Central Europe,SUI,"6,7,3|6,7,2",,
2,Wimbledon,https://photoresources.wtatennis.com/photo-resources/2026/04/16/d29814e6-6e80-4015-b680-9a7f3cb065c3/WTA-Tournament_Wimbledon.png?height=128,https://www.wtatennis.com/tournaments/904/wimbledon/2025,Grand Slam,Grass,https://www.wtatennis.com/resources/v7.46.6/i/elements/gs-tag.svg,2025-06-30,2025-07-13,2025,6,Wimbledon,USA,,GB,GBR,826,150,United States of America|America|USA|US,Europe,Northern Europe,ENG,10.0,430.0,542210.0,128M/128Q/64D,"The Championships, Wimbledon",,97,5,19.4,10,2.0,Emma Navarro,10.0,https://www.wtatennis.com/resources/v7.46.6/i/elements/flags/usa.svg,R16,W,"6-2, 6-3",https://www.wtatennis.com/players/325410/emma-navarro,False,False,False,False,False,False,False,2,True,17,12,5,1,US,USA,840,019,America,Northern America,USA,"6,2,None|6,3,None",,
3,Wimbledon,https://photoresources.wtatennis.com/photo-resources/2026/04/16/d29814e6-6e80-4015-b680-9a7f3cb065c3/WTA-Tournament_Wimbledon.png?height=128,https://www.wtatennis.com/tournaments/904/wimbledon/2025,Grand Slam,Grass,https://www.wtatennis.com/resources/v7.46.6/i/elements/gs-tag.svg,2025-06-30,2025-07-13,2025,6,Wimbledon,USA,,GB,GBR,826,150,United States of America|America|USA|US,Europe,Northern Europe,ENG,55.0,430.0,542210.0,128M/128Q/64D,"The Championships, Wimbledon",,97,5,19.4,10,2.0,Hailey Baptiste,,https://www.wtatennis.com/resources/v7.46.6/i/elements/flags/usa.svg,R32,W,"6-1, 6-3",https://www.wtatennis.com/players/327101/hailey-baptiste,False,False,False,False,False,False,False,2,True,16,12,4,1,US,USA,840,019,America,Northern America,USA,"6,1,None|6,3,None",,
4,Wimbledon,https://photoresources.wtatennis.com/photo-resources/2026/04/16/d29814e6-6e80-4015-b680-9a7f3cb065c3/WTA-Tournament_Wimbledon.png?height=128,https://www.wtatennis.com/tournaments/904/wimbledon/2025,Grand Slam,Grass,https://www.wtatennis.com/resources/v7.46.6/i/elements/gs-tag.svg,2025-06-30,2025-07-13,2025,6,Wimbledon,ITA,,GB,GBR,826,150,,Europe,Northern Europe,ENG,63.0,430.0,542210.0,128M/128Q/64D,"The Championships, Wimbledon",,97,5,19.4,10,2.0,Lucia Bronzetti,,https://www.wtatennis.com/resources/v7.46.6/i/elements/flags/ita.svg,R64,W,"6-1, 7-6 (4)",https://www.wtatennis.com/players/322280/lucia-bronzetti,False,False,False,False,True,False,True,2,True,20,13,7,1,IT,ITA,380,150,Europe,Southern Europe,ITA,"6,1,None|7,6,4",,
5,Wimbledon,https://photoresources.wtatennis.com/photo-resources/2026/04/16/d29814e6-6e80-4015-b680-9a7f3cb065c3/WTA-Tournament_Wimbledon.png?height=128,https://www.wtatennis.com/tournaments/904/wimbledon/2025,Grand Slam,Grass,https://www.wtatennis.com/resources/v7.46.6/i/elements/gs-tag.svg,2025-06-30,2025-07-13,2025,6,Wimbledon,EGY,,GB,GBR,826,150,,Europe,Northern Europe,ENG,86.0,430.0,542210.0,128M/128Q/64D,"The Championships, Wimbledon",,97,5,19.4,10,2.0,Mayar Sherif,,https://www.wtatennis.com/resources/v7.46.6/i/elements/flags/egy.svg,R128,W,"6-3, 6-3",https://www.wtatennis.com/players/318711/mayar-sherif,False,False,False,False,False,False,False,2,True,18,12,6,1,EG,EGY,818,002,Africa,North Africa,EGY,"6,3,None|6,3,None",,
1,Bad Homburg Open Powered By Solarwatt,https://photoresources.wtatennis.com/photo-resources/2026/04/16/4ae17020-01fc-4d27-a041-001034ed25de/WTA-Tournament_BadHomburg-2021.png?height=128,https://www.wtatennis.com/tournaments/2017/bad-homburg/2025,WTA 500,Grass,https://www.wtatennis.com/resources/v7.46.6/i/elements/500k-tag.svg,2025-06-22,2025-06-28,2025,6,Bad Homburg,CZE,,DE,DEU,276,150,,Europe,Central Europe,GER,30.0,108.0,27940.0,32M/16Q/16D,Bad Homburg Open Powered By Solarwatt,,43,2,21.5,5,2.5,Linda Noskova,,https://www.wtatennis.com/resources/v7.46.6/i/elements/flags/cze.svg,QF,L,"3-6, 3-6",https://www.wtatennis.com/players/329668/linda-noskova,False,False,False,False,False,False,False,2,False,18,6,12,0,CZ,CZE,203,150,Europe,Central Europe,CZE,"3,6,None|3,6,None",,
2,Bad Homburg Open Powered By Solarwatt,https://photoresources.wtatennis.com/photo-resources/2026/04/16/4ae17020-01fc-4d27-a041-001034ed25de/WTA-Tournament_BadHomburg-2021.png?height=128,https://www.wtatennis.com/tournaments/2017/bad-homburg/2025,WTA 500,Grass,https://www.wtatennis.com/resources/v7.46.6/i/elements/500k-tag.svg,2025-06-22,2025-06-28,2025,6,Bad Homburg,DEN,,DE,DEU,276,150,,Europe,Central Europe,GER,23.0,108.0,27940.0,32M/16Q/16D,Bad Homburg Open Powered By Solarwatt,,43,2,21.5,5,2.5,Clara Tauson,,https://www.wtatennis.com/resources/v7.46.6/i/elements/flags/den.svg,R16,W,"3-6, 6-3, 6-1",https://www.wtatennis.com/players/327793/clara-tauson,False,False,False,False,False,False,False,3,False,25,15,10,1,DK,DNK,208,150,Europe,Northern Europe,DEN,"3,6,None|6,3,None|6,1,None",,
3,Bad Homburg Open Powered By Solarwatt,https://photoresources.wtatennis.com/photo-resources/2026/04/16/4ae17020-01fc-4d27-a041-001034ed25de/WTA-Tournament_BadHomburg-2021.png?height=128,https://www.wtatennis.com/tournaments/2017/bad-homburg/2025,WTA 500,Grass,https://www.wtatennis.com/resources/v7.46.6/i/elements/500k-tag.svg,2025-06-22,2025-06-28,2025,6,Bad Homburg,,,DE,DEU,276,150,,Europe,Central Europe,GER,,108.0,27940.0,32M/16Q/16D,Bad Homburg Open Powered By Solarwatt,,43,2,21.5,5,2.5,,,,R32,,Bye,,False,False,True,False,False,False,False,0,False,0,0,0,0,,,,,,,,,,
1,Berlin Tennis Open By Hylo,https://photoresources.wtatennis.com/photo-resources/2025/05/23/7fdec664-b1a6-44fc-8772-ecfb34d7aca2/WTA-Tournament_Berlin-2024.png?height=128,https://www.wtatennis.com/tournaments/2012/berlin/2025,WTA 500,Grass,https://www.wtatennis.com/resources/v7.46.6/i/elements/500k-tag.svg,2025-06-16,2025-06-22,2025,6,Berlin,POL,,DE,DEU,276,150,,Europe,Central Europe,GER,25.0,1.0,10190.0,32M/24Q/16D,Berlin Tennis Open By Hylo,,26,1,26.0,3,3.0,Magdalena Frech,,https://www.wtatennis.com/resources/v7.46.6/i/elements/flags/pol.svg,R32,L,"6-2, 5-7, 0-6",https://www.wtatennis.com/players/320277/magdalena-frech,False,False,False,False,False,False,False,3,True,26,11,15,0,PL,POL,616,150,Europe,Central Europe,POL,"6,2,None|5,7,None|0,6,None",,
1,Roland Garros,https://photoresources.wtatennis.com/photo-resources/2026/04/16/0893d8be-5450-4e36-a144-cdd958c1b484/WTA-Tournament_Roland-Garros.png?height=128,https://www.wtatennis.com/tournaments/903/roland-garros/2025,Grand Slam,Clay,https://www.wtatennis.com/resources/v7.46.6/i/elements/gs-tag.svg,2025-05-25,2025-06-08,2025,5,Paris,FRA,,FR,FRA,250,150,,Europe,Western Europe,FRA,361.0,430.0,476398.0,128M/128Q/64D,Roland Garros,,97,5,19.4,10,2.0,Lois Boisson,,https://www.wtatennis.com/resources/v7.46.6/i/elements/flags/fra.svg,QF,L,"6-7 (6), 3-6",https://www.wtatennis.com/players/328884/lois-boisson,False,False,False,True,False,False,True,2,False,22,9,13,0,FR,FRA,250,150,Europe,Western Europe,FRA,"6,7,6|3,6,None",,
2,Roland Garros,https://photoresources.wtatennis.com/photo-resources/2026/04/16/0893d8be-5450-4e36-a144-cdd958c1b484/WTA-Tournament_Roland-Garros.png?height=128,https://www.wtatennis.com/tournaments/903/roland-garros/2025,Grand Slam,Clay,https://www.wtatennis.com/resources/v7.46.6/i/elements/gs-tag.svg,2025-05-25,2025-06-08,2025,5,Paris,AUS,,FR,FRA,250,150,,Europe,Western Europe,FRA,17.0,430.0,476398.0,128M/128Q/64D,Roland Garros,,97,5,19.4,10,2.0,Daria Kasatkina,17.0,https://www.wtatennis.com/resources/v7.46.6/i/elements/flags/aus.svg,R16,W,"6-3, 7-5",https://www.wtatennis.com/players/322082/daria-kasatkina,False,False,False,False,False,False,False,2,True,21,13,8,1,AU,AUS,036,009,Oceania,Australasia,AUS,"6,3,None|7,5,None",,
3,Roland Garros,https://photoresources.wtatennis.com/photo-resources/2026/04/16/0893d8be-5450-4e36-a144-cdd958c1b484/WTA-Tournament_Roland-Garros.png?height=128,https://www.wtatennis.com/tournaments/903/roland-garros/2025,Grand Slam,Clay,https://www.wtatennis.com/resources/v7.46.6/i/elements/gs-tag.svg,2025-05-25,2025-06-08,2025,5,Paris,KAZ,,FR,FRA,250,150,,Europe,Western Europe,FRA,31.0,430.0,476398.0,128M/128Q/64D,Roland Garros,,97,5,19.4,10,2.0,Yulia Putintseva,32.0,https://www.wtatennis.com/resources/v7.46.6/i/elements/flags/kaz.svg,R32,W,"6-3, 6-1",https://www.wtatennis.com/players/317683/yulia-putintseva,False,False,False,False,False,False,False,2,True,16,12,4,1,KZ,KAZ,398,142,Asia,Central Asia,KAZ,"6,3,None|6,1,None",,
4,Roland Garros,https://photoresources.wtatennis.com/photo-resources/2026/04/16/0893d8be-5450-4e36-a144-cdd958c1b484/WTA-Tournament_Roland-Garros.png?height=128,https://www.wtatennis.com/tournaments/903/roland-garros/2025,Grand Slam,Clay,https://www.wtatennis.com/resources/v7.46.6/i/elements/gs-tag.svg,2025-05-25,2025-06-08,2025,5,Paris,USA,,FR,FRA,250,150,United States of America|America|USA|US,Europe,Western Europe,FRA,35.0,430.0,476398.0,128M/128Q/64D,Roland Garros,,97,5,19.4,10,2.0,Ashlyn Krueger,,https://www.wtatennis.com/resources/v7.46.6/i/elements/flags/usa.svg,R64,W,"6-3, 6-4",https://www.wtatennis.com/players/329409/ashlyn-krueger,False,False,False,False,False,False,False,2,True,19,12,7,1,US,USA,840,019,America,Northern America,USA,"6,3,None|6,4,None",,
5,Roland Garros,https://photoresources.wtatennis.com/photo-resources/2026/04/16/0893d8be-5450-4e36-a144-cdd958c1b484/WTA-Tournament_Roland-Garros.png?height=128,https://www.wtatennis.com/tournaments/903/roland-garros/2025,Grand Slam,Clay,https://www.wtatennis.com/resources/v7.46.6/i/elements/gs-tag.svg,2025-05-25,2025-06-08,2025,5,Paris,ESP,,FR,FRA,250,150,Kingdom of Spain,Europe,Western Europe,FRA,98.0,430.0,476398.0,128M/128Q/64D,Roland Garros,,97,5,19.4,10,2.0,Cristina Bucsa,,https://www.wtatennis.com/resources/v7.46.6/i/elements/flags/esp.svg,R128,W,"6-4, 6-3",https://www.wtatennis.com/players/321158/cristina-bucsa,False,False,False,False,False,False,False,2,True,19,12,7,1,ES,ESP,724,150,Europe,Southern Europe,ESP,"6,4,None|6,3,None",,
1,Internazionali Bnl D'Italia,https://photoresources.wtatennis.com/photo-resources/2026/04/16/2c058ad8-b3d8-49a9-a863-85d7b87a6783/WTA-Tournament_Rome-2018.png?height=128,https://www.wtatennis.com/tournaments/709/rome/2025,WTA 1000,Clay,https://www.wtatennis.com/resources/v7.46.6/i/elements/1000k-tag.svg,2025-05-06,2025-05-18,2025,5,Rome,USA,,IT,ITA,380,150,United States of America|America|USA|US,Europe,Southern Europe,ITA,3.0,215.0,143400.0,128M/48Q/32D,Internazionali Bnl D'Italia,,89,4,22.25,9,2.25,Coco Gauff,4.0,https://www.wtatennis.com/resources/v7.46.6/i/elements/flags/usa.svg,QF,L,"4-6, 6-7 (5)",https://www.wtatennis.com/players/328560/coco-gauff,False,False,False,False,True,False,True,2,False,23,10,13,0,US,USA,840,019,America,Northern America,USA,"4,6,None|6,7,5",,
2,Internazionali Bnl D'Italia,https://photoresources.wtatennis.com/photo-resources/2026/04/16/2c058ad8-b3d8-49a9-a863-85d7b87a6783/WTA-Tournament_Rome-2018.png?height=128,https://www.wtatennis.com/tournaments/709/rome/2025,WTA 1000,Clay,https://www.wtatennis.com/resources/v7.46.6/i/elements/1000k-tag.svg,2025-05-06,2025-05-18,2025,5,Rome,DEN,,IT,ITA,380,150,,Europe,Southern Europe,ITA,23.0,215.0,143400.0,128M/48Q/32D,Internazionali Bnl D'Italia,,89,4,22.25,9,2.25,Clara Tauson,22.0,https://www.wtatennis.com/resources/v7.46.6/i/elements/flags/den.svg,R16,W,"5-7, 6-3, 6-2",https://www.wtatennis.com/players/327793/clara-tauson,False,False,False,False,False,False,False,3,False,29,17,12,1,DK,DNK,208,150,Europe,Northern Europe,DEN,"5,7,None|6,3,None|6,2,None",,
3,Internazionali Bnl D'Italia,https://photoresources.wtatennis.com/photo-resources/2026/04/16/2c058ad8-b3d8-49a9-a863-85d7b87a6783/WTA-Tournament_Rome-2018.png?height=128,https://www.wtatennis.com/tournaments/709/rome/2025,WTA 1000,Clay,https://www.wtatennis.com/resources/v7.46.6/i/elements/1000k-tag.svg,2025-05-06,2025-05-18,2025,5,Rome,CZE,,IT,ITA,380,150,,Europe,Southern Europe,ITA,30.0,215.0,143400.0,128M/48Q/32D,Internazionali Bnl D'Italia,,89,4,22.25,9,2.25,Linda Noskova,30.0,https://www.wtatennis.com/resources/v7.46.6/i/elements/flags/cze.svg,R32,W,"6-1, 7-5",https://www.wtatennis.com/players/329668/linda-noskova,False,False,False,False,False,False,False,2,True,19,13,6,1,CZ,CZE,203,150,Europe,Central Europe,CZE,"6,1,None|7,5,None",,
4,Internazionali Bnl D'Italia,https://photoresources.wtatennis.com/photo-resources/2026/04/16/2c058ad8-b3d8-49a9-a863-85d7b87a6783/WTA-Tournament_Rome-2018.png?height=128,https://www.wtatennis.com/tournaments/709/rome/2025,WTA 1000,Clay,https://www.wtatennis.com/resources/v7.46.6/i/elements/1000k-tag.svg,2025-05-06,2025-05-18,2025,5,Rome,COL,,IT,ITA,380,150,,Europe,Southern Europe,ITA,97.0,215.0,143400.0,128M/48Q/32D,Internazionali Bnl D'Italia,,89,4,22.25,9,2.25,Emiliana Arango,,https://www.wtatennis.com/resources/v7.46.6/i/elements/flags/col.svg,R64,W,"6-2, 6-4",https://www.wtatennis.com/players/324789/emiliana-arango,False,False,False,False,False,False,False,2,True,18,12,6,1,CO,COL,170,019,America,Northern South America,COL,"6,2,None|6,4,None",,
5,Internazionali Bnl D'Italia,https://photoresources.wtatennis.com/photo-resources/2026/04/16/2c058ad8-b3d8-49a9-a863-85d7b87a6783/WTA-Tournament_Rome-2018.png?height=128,https://www.wtatennis.com/tournaments/709/rome/2025,WTA 1000,Clay,https://www.wtatennis.com/resources/v7.46.6/i/elements/1000k-tag.svg,2025-05-06,2025-05-18,2025,5,Rome,,,IT,ITA,380,150,,Europe,Southern Europe,ITA,,215.0,143400.0,128M/48Q/32D,Internazionali Bnl D'Italia,,89,4,22.25,9,2.25,,,,R128,,Bye,,False,False,True,False,False,False,False,0,False,0,0,0,0,,,,,,,,,,
1,Mutua Madrid Open,https://photoresources.wtatennis.com/photo-resources/2026/04/16/46f056ec-5c74-4159-bc35-97ca4c015c80/WTA-Tournament_Madrid-2023.png?height=128,https://www.wtatennis.com/tournaments/1038/madrid/2025,WTA 1000,Clay,https://www.wtatennis.com/resources/v7.46.6/i/elements/1000k-tag.svg,2025-04-22,2025-05-04,2025,4,Madrid,USA,,ES,ESP,724,150,United States of America|America|USA|US,Europe,Southern Europe,ESP,4.0,215.0,189075.0,128M/48Q/32D,Mutua Madrid Open,,76,4,19.0,8,2.0,Coco Gauff,4.0,https://www.wtatennis.com/resources/v7.46.6/i/elements/flags/usa.svg,QF,L,"5-7, 1-6",https://www.wtatennis.com/players/328560/coco-gauff,False,False,False,False,False,False,False,2,False,19,6,13,0,US,USA,840,019,America,Northern America,USA,"5,7,None|1,6,None",,
2,Mutua Madrid Open,https://photoresources.wtatennis.com/photo-resources/2026/04/16/46f056ec-5c74-4159-bc35-97ca4c015c80/WTA-Tournament_Madrid-2023.png?height=128,https://www.wtatennis.com/tournaments/1038/madrid/2025,WTA 1000,Clay,https://www.wtatennis.com/resources/v7.46.6/i/elements/1000k-tag.svg,2025-04-22,2025-05-04,2025,4,Madrid,UKR,,ES,ESP,724,150,,Europe,Southern Europe,ESP,99.0,215.0,189075.0,128M/48Q/32D,Mutua Madrid Open,,76,4,19.0,8,2.0,Yuliia Starodubtseva,,https://www.wtatennis.com/resources/v7.46.6/i/elements/flags/ukr.svg,R16,W,"6-1, 6-4",https://www.wtatennis.com/players/325338/yuliia-starodubtseva,False,False,False,False,False,False,False,2,True,17,12,5,1,UA,UKR,804,150,Europe,Eastern Europe,UKR,"6,1,None|6,4,None",,
3,Mutua Madrid Open,https://photoresources.wtatennis.com/photo-resources/2026/04/16/46f056ec-5c74-4159-bc35-97ca4c015c80/WTA-Tournament_Madrid-2023.png?height=128,https://www.wtatennis.com/tournaments/1038/madrid/2025,WTA 1000,Clay,https://www.wtatennis.com/resources/v7.46.6/i/elements/1000k-tag.svg,2025-04-22,2025-05-04,2025,4,Madrid,POL,,ES,ESP,724,150,,Europe,Southern Europe,ESP,27.0,215.0,189075.0,128M/48Q/32D,Mutua Madrid Open,,76,4,19.0,8,2.0,Magdalena Frech,27.0,https://www.wtatennis.com/resources/v7.46.6/i/elements/flags/pol.svg,R32,W,"7-5, 6-3",https://www.wtatennis.com/players/320277/magdalena-frech,False,False,False,False,False,False,False,2,True,21,13,8,1,PL,POL,616,150,Europe,Central Europe,POL,"7,5,None|6,3,None",,
4,Mutua Madrid Open,https://photoresources.wtatennis.com/photo-resources/2026/04/16/46f056ec-5c74-4159-bc35-97ca4c015c80/WTA-Tournament_Madrid-2023.png?height=128,https://www.wtatennis.com/tournaments/1038/madrid/2025,WTA 1000,Clay,https://www.wtatennis.com/resources/v7.46.6/i/elements/1000k-tag.svg,2025-04-22,2025-05-04,2025,4,Madrid,CZE,,ES,ESP,724,150,,Europe,Southern Europe,ESP,58.0,215.0,189075.0,128M/48Q/32D,Mutua Madrid Open,,76,4,19.0,8,2.0,Marie Bouzkova,,https://www.wtatennis.com/resources/v7.46.6/i/elements/flags/cze.svg,R64,W,"6-3, 6-4",https://www.wtatennis.com/players/320983/marie-bouzkova,False,False,False,False,False,False,False,2,True,19,12,7,1,CZ,CZE,203,150,Europe,Central Europe,CZE,"6,3,None|6,4,None",,
5,Mutua Madrid Open,https://photoresources.wtatennis.com/photo-resources/2026/04/16/46f056ec-5c74-4159-bc35-97ca4c015c80/WTA-Tournament_Madrid-2023.png?height=128,https://www.wtatennis.com/tournaments/1038/madrid/2025,WTA 1000,Clay,https://www.wtatennis.com/resources/v7.46.6/i/elements/1000k-tag.svg,2025-04-22,2025-05-04,2025,4,Madrid,,,ES,ESP,724,150,,Europe,Southern Europe,ESP,,215.0,189075.0,128M/48Q/32D,Mutua Madrid Open,,76,4,19.0,8,2.0,,,,R128,,Bye,,False,False,True,False,False,False,False,0,False,0,0,0,0,,,,,,,,,,
1,Porsche Tennis Grand Prix,https://photoresources.wtatennis.com/photo-resources/2026/04/16/853dd66d-3c70-40ab-9215-4a22158de24a/WTA-Tournament_Stuttgart-2017.png?height=128,https://www.wtatennis.com/tournaments/1051/stuttgart/2025,WTA 500,Clay,https://www.wtatennis.com/resources/v7.46.6/i/elements/500k-tag.svg,2025-04-14,2025-04-21,2025,4,Stuttgart,RUS,,DE,DEU,276,150,,Europe,Central Europe,GER,22.0,60.0,13651.0,32M/16Q/16D,Porsche Tennis Grand Prix,,26,2,13.0,4,2.0,Ekaterina Alexandrova,,https://www.wtatennis.com/resources/v7.46.6/i/elements/flags/rus.svg,R16,L,"3-6, 2-6",https://www.wtatennis.com/players/319007/ekaterina-alexandrova,False,False,False,False,False,False,False,2,False,17,5,12,0,RU,RUS,643,150,Europe,Eastern Europe,RUS,"3,6,None|2,6,None",,
2,Porsche Tennis Grand Prix,https://photoresources.wtatennis.com/photo-resources/2026/04/16/853dd66d-3c70-40ab-9215-4a22158de24a/WTA-Tournament_Stuttgart-2017.png?height=128,https://www.wtatennis.com/tournaments/1051/stuttgart/2025,WTA 500,Clay,https://www.wtatennis.com/resources/v7.46.6/i/elements/500k-tag.svg,2025-04-14,2025-04-21,2025,4,Stuttgart,RUS,,DE,DEU,276,150,,Europe,Central Europe,GER,97.0,60.0,13651.0,32M/16Q/16D,Porsche Tennis Grand Prix,,26,2,13.0,4,2.0,Erika Andreeva,,https://www.wtatennis.com/resources/v7.46.6/i/elements/flags/rus.svg,R32,W,"6-2, 1-0",https://www.wtatennis.com/players/330151/erika-andreeva,True,False,False,False,False,False,False,2,True,9,7,2,1,RU,RUS,643,150,Europe,Eastern Europe,RUS,"6,2,None|1,0,None|Ret",,
1,Miami Open Presented By Itaú,https://photoresources.wtatennis.com/photo-resources/2026/04/16/e0f2d5a2-cc05-4b2a-8377-f57edf6eaaa2/WTA-Tournament_Miami-2024.png?height=128,https://www.wtatennis.com/tournaments/902/miami/2025,WTA 1000,Hard,https://www.wtatennis.com/resources/v7.46.6/i/elements/1000k-tag.svg,2025-03-18,2025-03-30,2025,3,Miami,USA,FL,US,USA,840,019,United States of America|America|USA|US,America,Northern America,USA,17.0,65.0,60400.0,128M/48Q/32D,Miami Open Presented By Itaú,,44,2,22.0,5,2.5,Amanda Anisimova,17.0,https://www.wtatennis.com/resources/v7.46.6/i/elements/flags/usa.svg,R32,L,"6-7 (5), 6-2, 3-6",https://www.wtatennis.com/players/326384/amanda-anisimova,False,False,False,True,False,False,True,3,False,30,15,15,0,US,USA,840,019,America,Northern America,USA,"6,7,5|6,2,None|3,6,None",,
